latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-22.11575,-64.44095,338.05,1.05,1.02,2023-10-06,1819,A,86,6.1NRT,303.98,36.98,D
-20.9061,-57.00975,331.89,2.02,1.38,2023-10-06,1819,A,79,6.1NRT,304.19,41.97,D
-20.9096,-57.02845,335.56,2.01,1.38,2023-10-06,1819,A,83,6.1NRT,303.9,56.84,D
-22.10526,-64.4324,325.7,1.05,1.02,2023-10-06,1819,A,71,6.1NRT,303.64,18.13,D
-20.9034,-57.01741,336.78,2.02,1.38,2023-10-06,1819,A,84,6.1NRT,304.87,62.16,D
-20.90681,-57.0363,327.04,2.01,1.38,2023-10-06,1819,A,71,6.1NRT,303.39,25.86,D
-21.05729,-57.95129,326.9,1.72,1.29,2023-10-06,1819,A,57,6.1NRT,301.94,21.32,D
-21.26733,-59.17394,339.59,1.41,1.18,2023-10-06,1819,A,86,6.1NRT,304.56,40.71,D
-21.04585,-57.95364,324.65,1.72,1.29,2023-10-06,1819,A,29,6.1NRT,302.53,15.54,D
-21.25687,-59.17601,328.08,1.41,1.18,2023-10-06,1819,A,35,6.1NRT,302.55,13.13,D
-21.25913,-59.1894,366.36,1.41,1.17,2023-10-06,1819,A,100,6.1NRT,302.91,143.66,D
-21.03442,-57.95599,334.76,1.72,1.29,2023-10-06,1819,A,81,6.1NRT,302.99,44.98,D
-21.01424,-57.90935,333.28,1.73,1.29,2023-10-06,1819,A,80,6.1NRT,303.29,41.74,D
-21.02298,-57.95834,325.26,1.72,1.29,2023-10-06,1819,A,23,6.1NRT,301.51,18.53,D
-21.06267,-58.18189,332.28,1.65,1.26,2023-10-06,1819,A,65,6.1NRT,301.16,36.91,D
-21.67414,-61.9556,334.94,1.04,1.02,2023-10-06,1819,A,79,6.1NRT,310.71,16.7,D
-21.67565,-61.9655,417.2,1.03,1.02,2023-10-06,1819,A,100,6.1NRT,317.47,371.34,D
-21.67716,-61.97539,382.88,1.03,1.02,2023-10-06,1819,A,100,6.1NRT,313.88,153.87,D
-21.66506,-61.95721,332.18,1.04,1.02,2023-10-06,1819,A,75,6.1NRT,310.26,11.77,D
-21.66657,-61.96711,407.24,1.03,1.02,2023-10-06,1819,A,100,6.1NRT,318.84,293.47,D
-21.66809,-61.977,388.03,1.03,1.02,2023-10-06,1819,A,100,6.1NRT,316.12,177.72,D
-20.96125,-57.85737,336.22,1.75,1.3,2023-10-06,1819,A,72,6.1NRT,300.7,54.7,D
-20.6521,-57.43354,327.38,1.9,1.35,2023-10-06,1819,A,52,6.1NRT,303.45,25.77,D
-21.74241,-64.66336,341.31,1.06,1.03,2023-10-06,1819,A,88,6.1NRT,315.54,30.22,D
-20.46378,-57.05508,333.23,2.04,1.39,2023-10-06,1819,A,80,6.1NRT,304.66,51.53,D
-20.46734,-57.07421,328.62,2.04,1.39,2023-10-06,1819,A,74,6.1NRT,303.19,34.56,D
-20.46325,-57.06061,331.25,2.04,1.39,2023-10-06,1819,A,78,6.1NRT,304.44,40.95,D
-20.4509,-57.06324,327.18,2.04,1.39,2023-10-06,1819,A,62,6.1NRT,301.14,25.98,D
-20.45434,-57.08241,324.95,2.04,1.39,2023-10-06,1819,A,33,6.1NRT,302.79,19.38,D
-20.38037,-57.09843,340.65,2.04,1.39,2023-10-06,1819,A,87,6.1NRT,304.89,80.68,D
-20.55735,-58.06725,329.99,1.72,1.29,2023-10-06,1819,A,67,6.1NRT,303,35.18,D
-20.56027,-58.08352,326.63,1.72,1.29,2023-10-06,1819,A,43,6.1NRT,301.36,27.57,D
-20.36801,-57.10091,339.31,2.04,1.39,2023-10-06,1819,A,86,6.1NRT,305.32,73.77,D
-20.37152,-57.11974,328.54,2.03,1.39,2023-10-06,1819,A,29,6.1NRT,303.97,28.97,D
-20.37465,-57.08681,334.26,2.04,1.39,2023-10-06,1819,A,67,6.1NRT,305.12,52.92,D
-20.37805,-57.10586,335.52,2.04,1.39,2023-10-06,1819,A,83,6.1NRT,304.88,55.72,D
-20.36568,-57.10825,333.47,2.04,1.39,2023-10-06,1819,A,73,6.1NRT,305.13,49.9,D
-20.33705,-58.52217,333.65,1.62,1.25,2023-10-06,1819,A,67,6.1NRT,301.03,32.7,D
-20.33976,-58.5374,397.66,1.61,1.25,2023-10-06,1819,A,100,6.1NRT,305.17,450.78,D
-20.34247,-58.55259,351.44,1.61,1.25,2023-10-06,1819,A,89,6.1NRT,298.49,106.06,D
-20.33855,-58.52755,356.78,1.62,1.25,2023-10-06,1819,A,98,6.1NRT,301.61,121.59,D
-20.34116,-58.5428,393.29,1.61,1.25,2023-10-06,1819,A,94,6.1NRT,304.23,402.74,D
-20.32742,-58.52978,349.68,1.62,1.25,2023-10-06,1819,A,88,6.1NRT,296.2,88.86,D
-20.23305,-58.4532,327.33,1.64,1.26,2023-10-06,1819,A,59,6.1NRT,304.71,21.24,D
-20.23372,-58.46003,328.15,1.64,1.26,2023-10-06,1819,A,65,6.1NRT,305.15,23.84,D
-20.18985,-58.27362,342.95,1.69,1.28,2023-10-06,1819,A,89,6.1NRT,304.57,72.12,D
-20.19261,-58.28956,332.09,1.69,1.28,2023-10-06,1819,A,48,6.1NRT,306.05,32.14,D
-20.9917,-64.48321,329.99,1.03,1.02,2023-10-06,1819,A,57,6.1NRT,311.78,14.96,D
-20.9813,-64.4749,341.04,1.03,1.02,2023-10-06,1819,A,80,6.1NRT,309.3,33.11,D
-20.98264,-64.48458,333.52,1.03,1.02,2023-10-06,1819,A,47,6.1NRT,317.61,19.91,D
-20.39044,-60.82866,331.5,1.17,1.08,2023-10-06,1819,A,76,6.1NRT,303.4,21.85,D
-19.78363,-57.94611,327.49,1.82,1.32,2023-10-06,1819,A,55,6.1NRT,304.31,18.98,D
-20.72644,-67.66405,320.55,1.46,1.2,2023-10-06,1821,A,40,6.1NRT,306.04,12.28,D
-20.71395,-67.65047,320.7,1.46,1.19,2023-10-06,1821,A,39,6.1NRT,304.36,12.51,D
-20.71567,-67.66467,325.33,1.46,1.2,2023-10-06,1821,A,67,6.1NRT,303.89,21.92,D
-20.14585,-64.15467,335.65,1.01,1,2023-10-06,1821,A,81,6.1NRT,308.43,27.49,D
-19.75428,-61.65241,380.27,1.1,1.04,2023-10-06,1821,A,100,6.1NRT,304.09,158.05,D
-19.7559,-61.66272,335.56,1.09,1.04,2023-10-06,1821,A,81,6.1NRT,308.23,23.66,D
-19.74988,-61.65896,333.65,1.1,1.04,2023-10-06,1821,A,79,6.1NRT,304.4,21.9,D
-19.95411,-65.69072,352.18,1.11,1.05,2023-10-06,1821,A,95,6.1NRT,314.28,58.46,D
-19.95545,-65.70076,370.78,1.11,1.05,2023-10-06,1821,A,100,6.1NRT,317.26,119.52,D
-19.79762,-65.42609,336.52,1.08,1.04,2023-10-06,1821,A,82,6.1NRT,314.98,23.04,D
-19.79899,-65.43624,335.87,1.08,1.04,2023-10-06,1821,A,82,6.1NRT,317.34,22.75,D
-19.56701,-65.68484,325.03,1.1,1.05,2023-10-06,1821,A,39,6.1NRT,308.83,10.5,D
-19.89515,-68.43895,322.92,1.61,1.25,2023-10-06,1821,A,50,6.1NRT,308.72,18.87,D
-18.4612,-62.34009,334.57,1.06,1.03,2023-10-06,1821,A,83,6.1NRT,306.59,23.6,D
-18.46271,-62.35003,336.95,1.06,1.03,2023-10-06,1821,A,85,6.1NRT,307.08,27.68,D
-17.85827,-59.69912,322.06,1.49,1.21,2023-10-06,1821,A,58,6.1NRT,303.76,12.73,D
-18.37777,-63.63177,331.99,1,1,2023-10-06,1821,A,79,6.1NRT,301.74,24.11,D
-18.37914,-63.64122,350.96,1,1,2023-10-06,1821,A,95,6.1NRT,302.97,57.6,D
-17.1149,-56.51444,360.84,2.63,1.56,2023-10-06,1821,A,100,6.1NRT,298.97,306.86,D
-17.12292,-56.52015,360.48,2.63,1.56,2023-10-06,1821,A,87,6.1NRT,298.02,300.03,D
-18.10855,-62.44535,322.35,1.06,1.03,2023-10-06,1821,A,65,6.1NRT,303.11,9.42,D
-17.10912,-56.52298,335.69,2.63,1.56,2023-10-06,1821,A,78,6.1NRT,296.25,102.68,D
-17.9126,-61.49211,330.75,1.17,1.07,2023-10-06,1821,A,78,6.1NRT,301.31,22.58,D
-17.89293,-61.69984,327.82,1.14,1.06,2023-10-06,1821,A,69,6.1NRT,302.42,19.68,D
-18.50155,-65.88177,331.79,1.1,1.05,2023-10-06,1821,A,30,6.1NRT,319.43,14.75,D
-18.4922,-65.88299,332.95,1.1,1.05,2023-10-06,1821,A,66,6.1NRT,316.91,17.12,D
-17.70367,-60.76332,322.44,1.28,1.12,2023-10-06,1821,A,44,6.1NRT,299.01,10.02,D
-18.12175,-63.71149,325.08,1,1,2023-10-06,1821,A,70,6.1NRT,295.97,18.1,D
-18.08263,-63.50651,327.17,1.01,1,2023-10-06,1821,A,74,6.1NRT,297.35,17.52,D
-18.08401,-63.51598,367.29,1.01,1,2023-10-06,1821,A,94,6.1NRT,298.35,100.56,D
-16.56016,-55.16546,325.08,3.41,1.74,2023-10-06,1821,A,51,6.1NRT,294.47,66.86,D
-16.56029,-55.13779,325.16,3.43,1.74,2023-10-06,1821,A,54,6.1NRT,293.24,76.7,D
-16.54516,-55.14275,320.73,3.43,1.74,2023-10-06,1821,A,54,6.1NRT,291.46,52.28,D
-16.55104,-55.1734,347.87,3.41,1.74,2023-10-06,1821,A,93,6.1NRT,294.44,283.2,D
-17.27145,-60.1846,326.65,1.42,1.18,2023-10-06,1821,A,72,6.1NRT,303.88,21.34,D
-17.26188,-60.38622,339.51,1.37,1.16,2023-10-06,1821,A,82,6.1NRT,301.17,50.82,D
-17.264,-60.399,336.74,1.37,1.16,2023-10-06,1821,A,85,6.1NRT,304.95,42.9,D
-17.21521,-60.23544,341.42,1.41,1.17,2023-10-06,1821,A,88,6.1NRT,304.02,54.1,D
-17.21741,-60.24849,344.03,1.4,1.17,2023-10-06,1821,A,90,6.1NRT,303.34,60.97,D
-17.20955,-60.24322,350.72,1.41,1.17,2023-10-06,1821,A,95,6.1NRT,304.92,85.54,D
-17.72233,-63.56082,328.1,1.01,1,2023-10-06,1821,A,78,6.1NRT,299.44,18.78,D
-17.72371,-63.57021,317.53,1.01,1,2023-10-06,1821,A,53,6.1NRT,299.16,7.61,D
-17.63377,-63.70558,328.27,1,1,2023-10-06,1821,A,78,6.1NRT,297.75,19.32,D
-17.1093,-60.76546,332.76,1.31,1.14,2023-10-06,1821,A,81,6.1NRT,304.36,25.38,D
-17.07549,-60.6201,348.48,1.34,1.15,2023-10-06,1821,A,88,6.1NRT,304.03,65.08,D
-17.07748,-60.63248,409.53,1.34,1.15,2023-10-06,1821,A,100,6.1NRT,312.7,457.71,D
-17.07948,-60.64487,357.87,1.33,1.14,2023-10-06,1821,A,98,6.1NRT,308.37,98.51,D
-17.06528,-60.62197,355.85,1.34,1.15,2023-10-06,1821,A,85,6.1NRT,294.42,92.12,D
-17.06728,-60.63431,376.18,1.34,1.15,2023-10-06,1821,A,100,6.1NRT,308.38,187.21,D
-17.06928,-60.64665,343.82,1.33,1.14,2023-10-06,1821,A,90,6.1NRT,310.5,52.26,D
-16.97922,-60.65551,354.62,1.34,1.15,2023-10-06,1821,A,91,6.1NRT,303.73,89.9,D
-16.96701,-60.64504,330.35,1.34,1.15,2023-10-06,1821,A,58,6.1NRT,303.99,22.97,D
-17.47663,-63.95347,314.44,1,1,2023-10-06,1821,A,26,6.1NRT,295.56,5.28,D
-16.07951,-55.92331,326.7,3.06,1.66,2023-10-06,1821,A,49,6.1NRT,294.33,59.93,D
-16.08489,-55.95131,325.25,3.05,1.66,2023-10-06,1821,A,40,6.1NRT,294.78,50.5,D
-16.07018,-55.95431,333.33,3.05,1.66,2023-10-06,1821,A,81,6.1NRT,294.62,99.73,D
-16.07945,-55.93122,330.14,3.06,1.66,2023-10-06,1821,A,75,6.1NRT,294.43,81.11,D
-16.06991,-55.96222,326.01,3.05,1.66,2023-10-06,1821,A,48,6.1NRT,295.09,53.79,D
-16.39569,-57.75933,337.63,2.19,1.44,2023-10-06,1821,A,74,6.1NRT,298.48,79.94,D
-16.39915,-57.77892,370.54,2.19,1.43,2023-10-06,1821,A,0,6.1NRT,300.1,323.65,D
-16.37934,-57.74164,322.95,2.2,1.44,2023-10-06,1821,A,47,6.1NRT,298.91,25.95,D
-16.38291,-57.76167,383.96,2.19,1.44,2023-10-06,1821,A,94,6.1NRT,301.88,491.9,D
-16.36655,-57.74405,327.64,2.2,1.44,2023-10-06,1821,A,64,6.1NRT,300.62,40.79,D
-16.37011,-57.76393,360.07,2.19,1.44,2023-10-06,1821,A,87,6.1NRT,300.74,224.94,D
-16.37366,-57.7838,327.38,2.19,1.43,2023-10-06,1821,A,46,6.1NRT,300.83,31.58,D
-16.35374,-57.7464,325.22,2.2,1.44,2023-10-06,1821,A,37,6.1NRT,299.68,31.08,D
-16.36092,-57.78629,348.87,2.19,1.43,2023-10-06,1821,A,81,6.1NRT,300.77,142.19,D
-16.28438,-57.43792,325.1,2.33,1.48,2023-10-06,1821,A,60,6.1NRT,300.34,36.49,D
-16.34323,-57.75356,325.46,2.2,1.44,2023-10-06,1821,A,50,6.1NRT,300.18,34.2,D
-16.2992,-57.80349,347.81,2.19,1.43,2023-10-06,1821,A,0,6.1NRT,300.58,140.9,D
-17.16486,-63.0904,338.7,1.03,1.02,2023-10-06,1821,A,87,6.1NRT,303.61,28.5,D
-17.15435,-63.0823,363.47,1.03,1.02,2023-10-06,1821,A,100,6.1NRT,305.5,85.5,D
-17.15579,-63.0919,361.11,1.03,1.02,2023-10-06,1821,A,100,6.1NRT,306.71,78.04,D
-17.15724,-63.10149,325.94,1.03,1.01,2023-10-06,1821,A,60,6.1NRT,302.89,10.28,D
-16.64765,-59.9601,324.59,1.5,1.21,2023-10-06,1821,A,69,6.1NRT,304.53,17.05,D
-17.14529,-63.0838,341.19,1.03,1.02,2023-10-06,1821,A,89,6.1NRT,304.1,31.93,D
-17.14673,-63.0934,354.76,1.03,1.02,2023-10-06,1821,A,97,6.1NRT,305.86,60.96,D
-17.18669,-63.36005,328.71,1.02,1.01,2023-10-06,1821,A,78,6.1NRT,302.67,17.04,D
-16.96452,-62.13307,358.61,1.12,1.05,2023-10-06,1821,A,99,6.1NRT,305.44,79.61,D
-16.9661,-62.14341,337.25,1.12,1.05,2023-10-06,1821,A,85,6.1NRT,305.15,27.56,D
-16.78693,-61.05756,321.57,1.27,1.12,2023-10-06,1821,A,49,6.1NRT,302.34,11.99,D
-16.95512,-62.13467,375.52,1.12,1.05,2023-10-06,1821,A,100,6.1NRT,305.07,142.78,D
-16.95671,-62.14501,352.96,1.12,1.05,2023-10-06,1821,A,96,6.1NRT,304.81,63.5,D
-17.24025,-64.10553,320.94,1,1,2023-10-06,1821,A,52,6.1NRT,300.29,9.22,D
-16.21596,-57.78539,328.89,2.2,1.44,2023-10-06,1821,A,32,6.1NRT,298.34,46.49,D
-16.86714,-61.69353,328.57,1.17,1.08,2023-10-06,1821,A,45,6.1NRT,301.13,19.7,D
-16.85924,-61.70607,330.9,1.17,1.08,2023-10-06,1821,A,73,6.1NRT,301.53,24.61,D
-16.77806,-61.32077,328.79,1.23,1.1,2023-10-06,1821,A,76,6.1NRT,303.48,21.3,D
-16.77988,-61.33212,322.43,1.23,1.1,2023-10-06,1821,A,64,6.1NRT,302.86,11.54,D
-16.72324,-61.04464,325.2,1.28,1.12,2023-10-06,1821,A,70,6.1NRT,303.4,16.01,D
-16.86365,-62.13481,324.73,1.12,1.05,2023-10-06,1821,A,63,6.1NRT,303.88,12.04,D
-17.07012,-64.20201,328.41,1,1,2023-10-06,1821,A,79,6.1NRT,297.88,19.17,D
-16.57383,-61.07113,325.51,1.28,1.12,2023-10-06,1821,A,72,6.1NRT,304.2,13.89,D
-17.06504,-64.61197,317.46,1,1,2023-10-06,1821,A,62,6.1NRT,297.6,8,D
-16.99803,-64.39969,324.21,1,1,2023-10-06,1821,A,53,6.1NRT,296.7,12.71,D
-16.99937,-64.40898,328.15,1,1,2023-10-06,1821,A,73,6.1NRT,299.02,17.31,D
-16.99043,-64.41039,327.76,1,1,2023-10-06,1821,A,75,6.1NRT,299.05,16.62,D
-16.86603,-63.62027,321.17,1.01,1.01,2023-10-06,1821,A,51,6.1NRT,303.51,8.28,D
-16.98197,-64.74216,317,1.01,1,2023-10-06,1821,A,62,6.1NRT,296.4,8.19,D
-16.84255,-63.84131,324.47,1.01,1,2023-10-06,1821,A,73,6.1NRT,300.55,12.54,D
-16.91689,-64.3526,321.06,1,1,2023-10-06,1821,A,46,6.1NRT,294.49,10.6,D
-16.91823,-64.36189,331.55,1,1,2023-10-06,1821,A,78,6.1NRT,297.31,22.79,D
-16.97701,-64.77161,330.75,1.01,1,2023-10-06,1821,A,67,6.1NRT,297.89,22.27,D
-16.97834,-64.78097,327.09,1.01,1,2023-10-06,1821,A,56,6.1NRT,297.33,17.58,D
-16.72003,-63.07687,331.65,1.04,1.02,2023-10-06,1821,A,81,6.1NRT,302.68,19.48,D
-16.72148,-63.08649,328.89,1.04,1.02,2023-10-06,1821,A,78,6.1NRT,300.42,16.57,D
-16.92482,-64.59854,327.77,1,1,2023-10-06,1821,A,62,6.1NRT,301.25,14.59,D
-16.92615,-64.60786,328.47,1,1,2023-10-06,1821,A,75,6.1NRT,300.94,14.14,D
-16.57944,-62.33957,322.95,1.1,1.05,2023-10-06,1821,A,61,6.1NRT,299.83,13.61,D
-16.62589,-62.64139,329.16,1.07,1.03,2023-10-06,1821,A,78,6.1NRT,305.71,14.2,D
-16.89319,-64.44184,317.98,1,1,2023-10-06,1821,A,35,6.1NRT,297.67,7.63,D
-16.88559,-64.45255,315.81,1,1,2023-10-06,1821,A,40,6.1NRT,295.3,5.7,D
-16.7922,-63.93525,357.22,1,1,2023-10-06,1821,A,98,6.1NRT,302.27,69.51,D
-16.82882,-64.18615,322.03,1,1,2023-10-06,1821,A,71,6.1NRT,297.39,12.23,D
-16.88503,-64.57624,335.16,1,1,2023-10-06,1821,A,73,6.1NRT,297.75,26.33,D
-16.88902,-64.60416,337.59,1,1,2023-10-06,1821,A,87,6.1NRT,300.07,25.81,D
-16.89035,-64.61348,332.62,1,1,2023-10-06,1821,A,66,6.1NRT,302.7,16.74,D
-16.4454,-61.73533,320.64,1.18,1.08,2023-10-06,1821,A,44,6.1NRT,299.4,9.09,D
-16.8814,-64.61488,340.42,1,1,2023-10-06,1821,A,88,6.1NRT,299.96,27.06,D
-16.43198,-61.66439,324.03,1.19,1.09,2023-10-06,1821,A,20,6.1NRT,301.67,15.3,D
-16.86037,-64.5954,327.54,1,1,2023-10-06,1821,A,51,6.1NRT,297.98,15.85,D
-16.4195,-61.71177,365.46,1.19,1.08,2023-10-06,1821,A,100,6.1NRT,303.21,116.17,D
-16.42122,-61.72274,344.67,1.18,1.08,2023-10-06,1821,A,91,6.1NRT,302.92,50.77,D
-16.76002,-63.96513,328.15,1,1,2023-10-06,1821,A,78,6.1NRT,300.34,17.13,D
-16.76138,-63.97443,349.02,1,1,2023-10-06,1821,A,94,6.1NRT,301.22,51.16,D
-16.85676,-64.63405,357.72,1,1,2023-10-06,1821,A,99,6.1NRT,297.86,63.69,D
-16.85809,-64.64336,350.2,1,1,2023-10-06,1821,A,95,6.1NRT,305.28,45.43,D
-16.37836,-61.63977,345.16,1.2,1.09,2023-10-06,1821,A,91,6.1NRT,303.5,52.08,D
-16.77913,-64.28518,329.16,1,1,2023-10-06,1821,A,80,6.1NRT,298.2,19.6,D
-16.8339,-64.66621,331.4,1,1,2023-10-06,1821,A,66,6.1NRT,296.43,17.92,D
-16.83523,-64.67552,342.58,1,1,2023-10-06,1821,A,91,6.1NRT,299.48,36.68,D
-17.12038,-66.74838,321.88,1.17,1.08,2023-10-06,1821,A,48,6.1NRT,299.37,11.19,D
-16.24114,-60.84986,349.96,1.33,1.14,2023-10-06,1821,A,94,6.1NRT,304.76,76.02,D
-16.24315,-60.86216,340.38,1.33,1.14,2023-10-06,1821,A,88,6.1NRT,305.08,48.37,D
-16.7769,-64.33299,317.79,1,1,2023-10-06,1821,A,25,6.1NRT,298.8,7.44,D
-16.36247,-61.66513,320.93,1.19,1.09,2023-10-06,1821,A,31,6.1NRT,300.98,8.16,D
-16.84519,-64.87453,315.2,1.01,1,2023-10-06,1821,A,57,6.1NRT,296.66,6.51,D
-16.28811,-61.33781,324.96,1.25,1.11,2023-10-06,1821,A,52,6.1NRT,305.59,14,D
-16.39356,-62.26791,326.99,1.12,1.05,2023-10-06,1821,A,74,6.1NRT,303.7,17.36,D
-16.46929,-62.76126,319.99,1.07,1.03,2023-10-06,1821,A,61,6.1NRT,302.35,6.93,D
-16.24995,-61.54284,338.46,1.22,1.1,2023-10-06,1821,A,86,6.1NRT,303.18,37.02,D
-16.25173,-61.55399,338.13,1.21,1.1,2023-10-06,1821,A,86,6.1NRT,302.23,37.04,D
-16.27562,-61.76575,331.84,1.18,1.08,2023-10-06,1821,A,80,6.1NRT,302.39,26.59,D
-16.33158,-62.11877,347.77,1.13,1.06,2023-10-06,1821,A,88,6.1NRT,298.92,58.11,D
-16.62219,-64.03186,324.31,1,1,2023-10-06,1821,A,74,6.1NRT,300.81,13.28,D
-15.25965,-56.06128,321.69,3.11,1.67,2023-10-06,1821,A,12,6.1NRT,293.96,35.44,D
-16.68342,-64.64486,325.39,1,1,2023-10-06,1821,A,49,6.1NRT,299.45,13.25,D
-16.58257,-64.26218,318.48,1,1,2023-10-06,1821,A,65,6.1NRT,299.91,8.3,D
-16.72759,-65.28073,315.49,1.02,1.01,2023-10-06,1821,A,61,6.1NRT,293.29,7.21,D
-16.14365,-61.45079,339.47,1.23,1.1,2023-10-06,1821,A,87,6.1NRT,303.27,40.24,D
-16.3932,-63.10947,325.13,1.04,1.02,2023-10-06,1821,A,74,6.1NRT,302.29,8.82,D
-14.97511,-55.06396,330.6,3.75,1.81,2023-10-06,1821,A,79,6.1NRT,289.18,134.86,D
-14.98324,-55.07137,328.06,3.75,1.81,2023-10-06,1821,A,75,6.1NRT,289.91,113.9,D
-16.57055,-64.63103,327.58,1,1,2023-10-06,1821,A,64,6.1NRT,297.1,16,D
-14.96681,-55.07254,320.29,3.75,1.81,2023-10-06,1821,A,47,6.1NRT,288.29,62.51,D
-16.4372,-64.02618,328.5,1,1,2023-10-06,1821,A,80,6.1NRT,302.19,17.5,D
-16.31489,-63.26655,327.75,1.03,1.02,2023-10-06,1821,A,65,6.1NRT,301.52,14.59,D
-16.30657,-63.26378,324.51,1.03,1.02,2023-10-06,1821,A,54,6.1NRT,300.59,11.3,D
-16.30799,-63.27334,326.03,1.03,1.02,2023-10-06,1821,A,56,6.1NRT,302.36,13.39,D
-16.16968,-62.60577,319.96,1.09,1.04,2023-10-06,1821,A,58,6.1NRT,300.63,8.89,D
-16.24681,-63.17534,327.51,1.04,1.02,2023-10-06,1821,A,38,6.1NRT,301.96,13.71,D
-16.24825,-63.18495,327.96,1.04,1.02,2023-10-06,1821,A,48,6.1NRT,300.92,15.43,D
-16.35892,-64.05383,325.77,1,1,2023-10-06,1821,A,67,6.1NRT,300.47,15.73,D
-16.21953,-63.17981,339.63,1.04,1.02,2023-10-06,1821,A,88,6.1NRT,302.81,32.44,D
-16.21044,-63.1813,349.68,1.04,1.02,2023-10-06,1821,A,94,6.1NRT,303.37,52.46,D
-16.21189,-63.19091,328.31,1.04,1.02,2023-10-06,1821,A,55,6.1NRT,302.24,16.48,D
-16.23647,-63.35342,347.12,1.03,1.01,2023-10-06,1821,A,88,6.1NRT,303.11,46.81,D
-16.32314,-64.25586,318.41,1,1,2023-10-06,1821,A,45,6.1NRT,300.18,7.83,D
-16.74351,-67.37343,323.77,1.25,1.11,2023-10-06,1821,A,56,6.1NRT,295.66,22.99,D
-15.91152,-61.67184,326.49,1.21,1.09,2023-10-06,1821,A,68,6.1NRT,304.31,14.7,D
-15.91329,-61.68297,322.27,1.21,1.09,2023-10-06,1821,A,31,6.1NRT,301.42,8.27,D
-16.12995,-63.20117,326.9,1.04,1.02,2023-10-06,1821,A,31,6.1NRT,303.05,9.96,D
-16.11939,-63.19305,356.52,1.04,1.02,2023-10-06,1821,A,98,6.1NRT,303.92,66.44,D
-16.12085,-63.20266,344.74,1.04,1.02,2023-10-06,1821,A,91,6.1NRT,303.9,37.84,D
-16.23841,-64.1138,322.38,1,1,2023-10-06,1821,A,71,6.1NRT,299.69,11.84,D
-16.00707,-62.68595,319.27,1.08,1.04,2023-10-06,1821,A,54,6.1NRT,299.78,7.89,D
-15.74636,-61.14812,357.12,1.3,1.13,2023-10-06,1821,A,98,6.1NRT,300.42,98.44,D
-15.74829,-61.16015,350.57,1.3,1.13,2023-10-06,1821,A,95,6.1NRT,299.76,75.1,D
-15.75216,-61.18417,330.65,1.29,1.13,2023-10-06,1821,A,79,6.1NRT,301.44,27.5,D
-16.09885,-63.41743,326.95,1.03,1.01,2023-10-06,1821,A,71,6.1NRT,303.69,14.78,D
-16.56915,-66.74255,322.24,1.15,1.07,2023-10-06,1821,A,69,6.1NRT,291.12,18.58,D
-15.73629,-61.14995,328.47,1.3,1.13,2023-10-06,1821,A,76,6.1NRT,298.01,22.68,D
-15.73823,-61.16199,328.47,1.3,1.13,2023-10-06,1821,A,76,6.1NRT,298.14,22.44,D
-15.7421,-61.18591,342.1,1.29,1.13,2023-10-06,1821,A,89,6.1NRT,300.45,52.56,D
-15.74405,-61.19795,325.8,1.29,1.13,2023-10-06,1821,A,68,6.1NRT,299.48,18.25,D
-15.71024,-61.11744,347.61,1.31,1.13,2023-10-06,1821,A,93,6.1NRT,298.96,68,D
-15.97455,-62.78312,325.48,1.07,1.03,2023-10-06,1821,A,56,6.1NRT,302.37,15.02,D
-15.70213,-61.13136,336.26,1.31,1.13,2023-10-06,1821,A,84,6.1NRT,296.1,38.84,D
-15.70804,-61.16742,324.53,1.3,1.13,2023-10-06,1821,A,64,6.1NRT,298.79,16.54,D
-15.71,-61.17941,328.61,1.3,1.13,2023-10-06,1821,A,76,6.1NRT,297.28,23.15,D
-15.84633,-62.02467,327.12,1.16,1.07,2023-10-06,1821,A,74,6.1NRT,302.6,18.67,D
-15.98955,-62.94208,327.26,1.06,1.03,2023-10-06,1821,A,54,6.1NRT,299.27,16.17,D
-15.70168,-61.12579,343.64,1.31,1.13,2023-10-06,1821,A,85,6.1NRT,299.8,57.95,D
-15.70359,-61.13787,326.74,1.31,1.13,2023-10-06,1821,A,64,6.1NRT,292.28,20.03,D
-15.70928,-61.17398,326.04,1.3,1.13,2023-10-06,1821,A,54,6.1NRT,298.7,18.51,D
-15.84123,-62.02112,321.37,1.16,1.07,2023-10-06,1821,A,56,6.1NRT,301.25,11.1,D
-15.84289,-62.03187,325.42,1.16,1.07,2023-10-06,1821,A,71,6.1NRT,303.03,16.69,D
-15.69922,-61.17584,336.95,1.3,1.13,2023-10-06,1821,A,85,6.1NRT,298.63,39.46,D
-15.61989,-60.81055,335.12,1.37,1.16,2023-10-06,1821,A,83,6.1NRT,302.57,37.76,D
-15.82412,-62.1006,320.36,1.15,1.07,2023-10-06,1821,A,57,6.1NRT,301.94,8.69,D
-15.60955,-60.81231,346.72,1.37,1.16,2023-10-06,1821,A,92,6.1NRT,298.62,68.57,D
-15.61159,-60.82492,337.59,1.37,1.16,2023-10-06,1821,A,83,6.1NRT,304.16,42.46,D
-15.77816,-61.93223,327.75,1.18,1.08,2023-10-06,1821,A,56,6.1NRT,301.88,19.74,D
-15.643,-61.14839,332.18,1.31,1.13,2023-10-06,1821,A,81,6.1NRT,300.1,31.74,D
-15.91249,-62.86059,379.15,1.07,1.03,2023-10-06,1821,A,100,6.1NRT,306.88,151.2,D
